Date,Base Order ID,Order Source,State,Base SKU,Quantity,Value,,
21/02/2026 22:46,14949212,Meesho Ivan,,375-White-S,1,0,,
21/02/2026 22:32,14948650,FK AGM old,Maharashtra,375-White-S,1,376,,
21/02/2026 22:08,14947819,Meesho Ivan,,375-White-S,1,0,,
21/02/2026 20:35,14944520,FK AGM old,Uttar Pradesh,375-White-S,1,376,,
21/02/2026 20:26,14944136,FK Ransh,West Bengal,375-White-S,1,397,,
21/02/2026 19:57,14943029,FK Ransh,Karnataka,375-White-S,1,359,,
21/02/2026 19:11,14941262,FK AGM old,Assam,375-White-S,1,392,,
21/02/2026 19:07,14941177,FK AGM old,Assam,375-White-S,1,376,,
21/02/2026 18:48,14940552,Meesho AGM Fashion,,375-White-S,1,0,,
21/02/2026 18:35,14940227,Meesho AGM Fashion,,375-White-S,1,0,,
21/02/2026 18:35,14940186,Meesho Ivan,,375-White-S,1,0,,
21/02/2026 18:19,14939591,FK Ransh,Manipur,375-White-S,1,388,,
21/02/2026 17:48,14938669,FK AGM old,West Bengal,375-White-S,1,383,,
21/02/2026 17:34,14938288,FK Ransh,Assam,375-White-S,1,397,,
21/02/2026 17:28,14938036,FK Ransh,Assam,375-White-S,1,397,,
21/02/2026 16:36,14936477,FK AGM old,Bihar,375-White-S,1,376,,
21/02/2026 12:55,14927538,FK AGM old,Karnataka,375-White-S,1,376,,
21/02/2026 11:39,14924650,FK AGM old,West Bengal,375-White-S,1,392,,
21/02/2026 11:30,14924215,Meesho AGM Fashion,,375-White-S,1,0,,
21/02/2026 10:33,14922246,FK AGM old,Madhya Pradesh,375-White-S,1,383,,
21/02/2026 10:30,14922019,FK AGM old,Haryana,375-White-S,1,383,,
21/02/2026 9:56,14920908,Meesho AGM Fashion,,375-White-S,1,0,,
21/02/2026 2:15,14913685,Meesho Ransh,,375-White-S,1,0,,
20/02/2026 23:27,14910958,FK AGM old,Odisha,375-White-S,1,360,,
20/02/2026 23:02,14910192,Meesho Ivan,,375-White-S,1,0,,
20/02/2026 20:57,14906698,Meesho AGM Fashion,,375-White-S,1,0,,
20/02/2026 20:12,14905370,FK Ransh,Andhra Pradesh,375-White-S,1,388,,
20/02/2026 20:06,14905205,Meesho AGM Fashion,,375-White-S,1,0,,
20/02/2026 19:55,14904725,FK AGM old,Chhattisgarh,375-White-S,1,359,,
20/02/2026 18:10,14901628,FK Ransh,Meghalaya,375-White-S,1,381,,
20/02/2026 17:25,14899599,FK AGM old,Gujarat,375-White-S,1,366.25,,
20/02/2026 17:12,14899267,FK AGM old,Punjab,375-White-S,1,352,,
20/02/2026 16:36,14898381,Meesho AGM Fashion,,375-White-S,1,0,,
20/02/2026 16:02,14897156,Meesho AGM Fashion,,375-White-S,1,0,,
20/02/2026 14:56,14895002,Meesho Ivan,,375-White-S,1,0,,
20/02/2026 14:04,14893391,FK AGM old,Uttar Pradesh,375-White-S,1,360,,
20/02/2026 11:04,14888129,Meesho Ransh,,375-White-S,1,0,,
20/02/2026 10:03,14886513,Meesho AGM Fashion,,375-White-S,1,0,,
20/02/2026 2:11,14881002,FK AGM old,Uttar Pradesh,375-White-S,1,360,,
21/02/2026 23:23,14950494,Meesho Ak Kurtis,,375-White-M,1,0,,
21/02/2026 22:57,14949598,Meesho AGM Fashion,,375-White-M,1,0,,
21/02/2026 21:35,14946599,Meesho AGM Fashion,,375-White-M,1,0,,
21/02/2026 20:09,14943405,Meesho AGM Fashion,,375-White-M,1,0,,
21/02/2026 16:30,14936242,FK Ransh,Uttar Pradesh,375-White-M,1,355,,
21/02/2026 13:31,14929045,Meesho Ivan,,375-White-M,1,0,,
21/02/2026 11:42,14924808,FK Ransh,West Bengal,375-White-M,1,355,,
21/02/2026 11:30,14924448,FK AGM old,Haryana,375-White-M,1,383,,
21/02/2026 9:39,14920395,FK Ransh,Nagaland,375-White-M,1,355,,
21/02/2026 8:48,14918913,Meesho AGM Fashion,,375-White-M,1,0,,
21/02/2026 8:24,14918330,Meesho AGM Fashion,,375-White-M,1,0,,
20/02/2026 20:18,14905546,FK AGM old,Rajasthan,375-White-M,1,358.25,,
20/02/2026 19:10,14903315,Meesho AGM Fashion,,375-White-M,1,0,,
20/02/2026 17:58,14901336,Meesho AGM Fashion,,375-White-M,1,0,,
20/02/2026 17:56,14901311,Meesho AGM Fashion,,375-White-M,1,0,,
20/02/2026 16:51,14898718,Meesho AGM Fashion,,375-White-M,1,0,,
20/02/2026 13:52,14893075,Meesho AGM Fashion,,375-White-M,1,0,,
20/02/2026 13:27,14892492,FK AGM old,Haryana,375-White-M,1,365.25,,
20/02/2026 13:23,14892306,Meesho AGM Fashion,,375-White-M,1,0,,
20/02/2026 12:20,14890234,FK Ransh,Chhattisgarh,375-White-M,1,362,,
20/02/2026 12:15,14890135,FK AGM old,Uttar Pradesh,375-White-M,1,365.25,,
20/02/2026 12:12,14889981,Meesho AGM Fashion,,375-White-M,1,0,,
20/02/2026 10:43,14887501,Meesho AGM Fashion,,375-White-M,1,0,,
20/02/2026 7:47,14884002,Meesho AGM Fashion,,375-White-M,1,0,,
20/02/2026 4:09,14882697,FK Ransh,West Bengal,375-White-M,1,371,,
20/02/2026 1:26,14880662,Meesho AGM Fashion,,375-White-M,1,0,,
21/02/2026 23:10,14949979,Meesho AGM Fashion,,375-White-L,1,0,,
21/02/2026 21:30,14946437,Meesho AGM Fashion,,375-White-L,1,0,,
21/02/2026 21:15,14945965,FK AGM old,Kerala,375-White-L,1,390,,
21/02/2026 20:49,14945040,FK AGM old,Rajasthan,375-White-L,1,383,,
21/02/2026 19:51,14942721,FK AGM old,Rajasthan,375-White-L,1,390,,
21/02/2026 19:03,14941004,FK AGM old,Delhi,375-White-L,1,399,,
21/02/2026 14:49,14932137,FK AGM old,Uttarakhand,375-White-L,1,383,,
21/02/2026 13:55,14930070,Meesho Ransh,,375-White-L,1,0,,
21/02/2026 13:32,14929057,Meesho Ransh,,375-White-L,1,0,,
21/02/2026 12:02,14925510,FK AGM old,West Bengal,375-White-L,1,383,,
21/02/2026 8:34,14918569,FK Ransh,Andhra Pradesh,375-White-L,1,359,,
21/02/2026 2:29,14913780,FK Ransh,Uttar Pradesh,375-White-L,1,396,,
21/02/2026 1:30,14913251,FK AGM old,Maharashtra,375-White-L,1,399,,
20/02/2026 20:11,14905292,Meesho AGM Fashion,,375-White-L,1,0,,
20/02/2026 20:07,14905230,Meesho AGM Fashion,,375-White-L,1,0,,
20/02/2026 19:04,14903260,FK AGM old,Rajasthan,375-White-L,1,366.25,,
20/02/2026 15:27,14896085,FK AGM old,Rajasthan,375-White-L,1,366.25,,
20/02/2026 15:01,14895104,Meesho AGM Fashion,,375-White-L,1,0,,
20/02/2026 14:57,14895065,FK AGM old,Assam,375-White-L,1,366.25,,
20/02/2026 14:16,14893719,FK AGM old,Haryana,375-White-L,1,358.25,,
20/02/2026 13:50,14893040,FK AGM old,Maharashtra,375-White-L,1,393.75,,
20/02/2026 10:57,14887990,FK Ransh,West Bengal,375-White-L,1,368,,
20/02/2026 9:50,14886175,Meesho Ransh,,375-White-L,1,0,,
20/02/2026 1:30,14880679,Meesho Ransh,,375-White-L,1,0,,
20/02/2026 19:10,14903318,Meesho Ivan,,375-Purple-XL,1,0,,
21/02/2026 23:09,14949971,FK Ransh,Manipur,375-Purple-S,1,368,,
21/02/2026 22:18,14948171,Meesho Ak Kurtis,,375-Purple-S,1,0,,
21/02/2026 7:41,14917590,Meesho Ransh,,375-Purple-S,1,0,,
20/02/2026 15:43,14896489,FK AGM old,Maharashtra,375-Purple-S,1,393.75,,
21/02/2026 20:40,14944753,FK Ransh,Assam,375-Purple-M,1,359,,
20/02/2026 20:46,14906382,Meesho Ransh,,375-Purple-M,1,0,,
21/02/2026 9:41,14920400,Meesho AGM Fashion,,375-Purple-L,1,0,,
20/02/2026 1:03,14880472,FK Ransh,Jharkhand,375-Purple-L,1,368,,
21/02/2026 15:22,14933381,FK Ransh,Haryana,375-Pink-XL,1,359,,
21/02/2026 19:10,14941361,FK Ransh,Odisha,375-Pink-S,1,368,,
21/02/2026 14:42,14931787,FK Ransh,Telangana,375-Pink-S,1,352,,
21/02/2026 14:41,14931751,FK Ransh,Goa,375-Pink-S,1,368,,
21/02/2026 0:54,14912847,FK Ransh,Delhi,375-Pink-S,1,368,,
20/02/2026 23:46,14911384,FK Ransh,Uttar Pradesh,375-Pink-S,1,368,,
20/02/2026 11:27,14888828,FK Ransh,Assam,375-Pink-S,1,359,,
20/02/2026 8:21,14884488,FK Ransh,Uttarakhand,375-Pink-S,1,359,,
20/02/2026 2:52,14881244,FK Ransh,Tamil Nadu,375-Pink-S,1,352,,
20/02/2026 23:20,14910746,FK Ransh,Uttarakhand,375-Pink-M,1,352,,
20/02/2026 19:39,14904180,FK Ransh,Delhi,375-Pink-M,1,368,,
20/02/2026 10:30,14887193,FK Ransh,Rajasthan,375-Pink-M,1,359,,
20/02/2026 1:18,14880595,FK Ransh,Uttar Pradesh,375-Pink-M,1,352,,
21/02/2026 14:31,14931403,FK Ransh,Karnataka,375-Pink-L,1,352,,
20/02/2026 13:43,14892796,FK Ransh,Rajasthan,375-Pink-L,1,368,,
20/02/2026 9:39,14885946,FK Ransh,Uttarakhand,375-Pink-L,1,359,,
21/02/2026 15:34,14933916,Meesho AGM Fashion,,374-Onion-S,1,0,,
21/02/2026 3:33,14914136,Meesho Ransh,,374-Onion-L,1,0,,
21/02/2026 11:03,14923148,Meesho Ivan,,373-Grey-M,1,0,,
21/02/2026 12:21,14926282,FK AGM old,Goa,368-Black-XL,1,189,,
21/02/2026 23:47,14951077,FK Ransh,Uttar Pradesh,368-Black-S,1,216.5,,
21/02/2026 22:33,14948746,Meesho Ivan,,368-Black-S,1,0,,
21/02/2026 14:20,14930987,Meesho Ivan,,368-Black-S,1,0,,
20/02/2026 20:49,14906442,Meesho Ransh,,368-Black-S,1,0,,
20/02/2026 13:32,14892583,FK AGM old,Jharkhand,368-Black-S,1,222.75,,
20/02/2026 10:27,14887148,FK AGM old,Goa,368-Black-S,1,194,,
20/02/2026 0:12,14879543,Meesho AGM Fashion,,368-Black-S,1,0,,
21/02/2026 23:16,14950241,Meesho Ivan,,367-White-XL,1,0,,
21/02/2026 22:18,14948167,Meesho Ivan,,367-White-XL,1,0,,
21/02/2026 20:41,14944670,FK AGM old,Maharashtra,367-White-XL,1,295,,
21/02/2026 19:41,14942657,FK AGM old,Maharashtra,367-White-XL,1,286,,
21/02/2026 18:09,14939283,Meesho Ak Kurtis,,367-White-XL,1,0,,
21/02/2026 16:17,14935764,Meesho Ivan,,367-White-XL,1,0,,
20/02/2026 22:44,14909814,FK AGM old,Sikkim,367-White-XL,1,259.5,,
20/02/2026 11:33,14888892,Meesho Ivan,,367-White-XL,1,0,,
20/02/2026 10:38,14887454,FK AGM old,Madhya Pradesh,367-White-XL,1,266.5,,
21/02/2026 19:33,14942123,FK AGM old,Nagaland,367-White-S,1,216.25,,
21/02/2026 17:23,14937917,FK AGM old,Assam,367-White-S,1,216.25,,
21/02/2026 17:24,14937915,FK AGM old,Tripura,367-White-S,1,216.25,,
21/02/2026 11:56,14925323,Meesho Ivan,,367-White-S,1,0,,
21/02/2026 11:41,14924700,FK AGM old,Uttar Pradesh,367-White-S,1,216.25,,
20/02/2026 23:19,14910730,Meesho Ivan,,367-White-S,1,0,,
20/02/2026 22:06,14908684,Meesho Ivan,,367-White-S,1,0,,
20/02/2026 20:05,14905057,Meesho Ivan,,367-White-S,1,0,,
20/02/2026 16:33,14898314,FK AGM old,Assam,367-White-S,1,216.25,,
20/02/2026 16:13,14897539,FK AGM old,West Bengal,367-White-S,1,216.25,,
20/02/2026 14:30,14894105,FK AGM old,Assam,367-White-S,1,287,,
20/02/2026 12:39,14890789,FK AGM old,Uttar Pradesh,367-White-S,1,216.25,,
20/02/2026 12:06,14889900,Meesho Ransh,,367-White-S,1,0,,
20/02/2026 0:40,14880077,Meesho Ivan,,367-White-S,1,0,,
21/02/2026 21:00,14945405,FK AGM old,Tripura,367-White-M,1,190,,
21/02/2026 19:32,14942873,FK AGM old,Nagaland,367-White-M,1,195,,
21/02/2026 19:34,14942224,FK AGM old,Nagaland,367-White-M,1,195,,
21/02/2026 13:57,14930541,FK AGM old,Manipur,367-White-M,1,195,,
21/02/2026 8:00,14917889,Meesho Ivan,,367-White-M,1,0,,
21/02/2026 0:15,14912053,FK AGM old,West Bengal,367-White-M,1,221,,
20/02/2026 22:48,14909850,Meesho Ivan,,367-White-M,1,0,,
20/02/2026 21:38,14907844,FK AGM old,Sikkim,367-White-M,1,195,,
20/02/2026 20:24,14905803,Meesho Ivan,,367-White-M,1,0,,
20/02/2026 17:46,14900381,FK AGM old,Uttar Pradesh,367-White-M,1,195,,
20/02/2026 15:23,14895697,Meesho Ivan,,367-White-M,1,0,,
20/02/2026 12:02,14889725,Meesho Ivan,,367-White-M,1,0,,
20/02/2026 11:19,14888549,Meesho Ivan,,367-White-M,1,0,,
20/02/2026 11:03,14888113,FK AGM old,Assam,367-White-M,1,259.25,,
20/02/2026 11:01,14888039,Meesho Ivan,,367-White-M,1,0,,
20/02/2026 10:19,14886920,FK AGM old,Assam,367-White-M,1,190,,
20/02/2026 9:38,14885935,FK AGM old,Delhi,367-White-M,1,195,,
20/02/2026 6:54,14883503,FK AGM old,Tripura,367-White-M,1,259.25,,
20/02/2026 0:28,14879929,FK AGM old,Haryana,367-White-M,1,195,,
21/02/2026 23:18,14950290,FK AGM old,Gujarat,367-White-L,1,315,,
21/02/2026 19:29,14941938,FK AGM old,West Bengal,367-White-L,1,308,,
20/02/2026 20:58,14906740,FK AGM old,Odisha,367-White-L,1,222.75,,
20/02/2026 20:31,14905884,Meesho Ransh,,367-White-L,1,0,,
20/02/2026 17:05,14899140,Meesho AGM Fashion,,367-White-L,1,0,,
21/02/2026 17:09,14937454,Meesho Ak Kurtis,,367-Maroon-XL,1,0,,
21/02/2026 9:13,14919666,FK AGM old,Uttar Pradesh,367-Maroon-XL,1,295,,
21/02/2026 0:46,14912669,FK AGM old,Uttar Pradesh,367-Maroon-XL,1,279,,
20/02/2026 20:59,14906741,FK AGM old,Manipur,367-Maroon-XL,1,266.5,,
20/02/2026 10:30,14887187,Meesho Ak Kurtis,,367-Maroon-XL,1,0,,
21/02/2026 22:14,14948011,FK AGM old,Uttar Pradesh,367-Maroon-S,1,173.5,,
21/02/2026 19:47,14942658,FK AGM old,Madhya Pradesh,367-Maroon-S,1,178.5,,
21/02/2026 19:32,14941993,FK AGM old,Maharashtra,367-Maroon-S,1,178.5,,
21/02/2026 19:16,14941492,FK AGM old,Karnataka,367-Maroon-S,1,286,,
21/02/2026 18:18,14939592,FK AGM old,West Bengal,367-Maroon-S,1,178.5,,
21/02/2026 18:10,14939307,FK AGM old,Tripura,367-Maroon-S,1,178.5,,
21/02/2026 10:41,14922391,Meesho Ransh,,367-Maroon-S,1,0,,
21/02/2026 10:02,14921035,Meesho Ransh,,367-Maroon-S,1,0,,
21/02/2026 8:46,14918885,FK AGM old,Tripura,367-Maroon-S,1,295,,
21/02/2026 0:44,14912613,FK AGM old,Uttar Pradesh,367-Maroon-S,1,206,,
21/02/2026 0:14,14911976,Meesho Ransh,,367-Maroon-S,1,0,,
21/02/2026 0:01,14911674,FK AGM old,Maharashtra,367-Maroon-S,1,180.75,,
20/02/2026 21:54,14908363,FK AGM old,Rajasthan,367-Maroon-S,1,173.5,,
20/02/2026 19:30,14903882,Meesho Ransh,,367-Maroon-S,1,0,,
20/02/2026 19:21,14903638,FK AGM old,Madhya Pradesh,367-Maroon-S,1,175.75,,
20/02/2026 15:49,14896733,FK AGM old,Tripura,367-Maroon-S,1,175.75,,
20/02/2026 13:52,14893213,FK AGM old,Madhya Pradesh,367-Maroon-S,1,178.5,,
20/02/2026 13:50,14893030,Meesho Ransh,,367-Maroon-S,1,0,,
20/02/2026 13:35,14892689,FK AGM old,Uttar Pradesh,367-Maroon-S,1,173.5,,
20/02/2026 13:11,14891992,Meesho Ransh,,367-Maroon-S,1,0,,
20/02/2026 10:14,14886780,FK AGM old,Assam,367-Maroon-S,1,173.5,,
20/02/2026 8:04,14884214,Meesho Ak Kurtis,,367-Maroon-S,1,0,,
20/02/2026 7:22,14883726,FK AGM old,Goa,367-Maroon-S,1,178.5,,
20/02/2026 3:04,14881309,FK AGM old,Madhya Pradesh,367-Maroon-S,1,173.5,,
20/02/2026 0:34,14880010,Meesho Ivan,,367-Maroon-S,1,0,,
21/02/2026 23:01,14949647,Meesho Ransh,,367-Maroon-M,1,0,,
21/02/2026 18:02,14939042,Meesho Ransh,,367-Maroon-M,1,0,,
21/02/2026 17:46,14938615,FK AGM old,Madhya Pradesh,367-Maroon-M,1,234,,
21/02/2026 17:29,14938289,FK AGM old,Odisha,367-Maroon-M,1,241,,
21/02/2026 17:15,14937678,Meesho Ivan,,367-Maroon-M,1,0,,
21/02/2026 16:15,14935686,FK AGM old,Assam,367-Maroon-M,1,250,,
21/02/2026 16:08,14935379,FK AGM old,Uttar Pradesh,367-Maroon-M,1,250,,
21/02/2026 11:50,14925062,FK AGM old,Jharkhand,367-Maroon-M,1,241,,
21/02/2026 10:53,14922803,Meesho Ak Kurtis,,367-Maroon-M,2,0,,
21/02/2026 9:46,14920607,Meesho Ak Kurtis,,367-Maroon-M,1,0,,
21/02/2026 8:55,14919051,Meesho Ak Kurtis,,367-Maroon-M,1,0,,
21/02/2026 8:49,14918980,FK AGM old,Uttar Pradesh,367-Maroon-M,1,241,,
21/02/2026 8:41,14918813,FK AGM old,Himachal Pradesh,367-Maroon-M,1,234,,
21/02/2026 0:40,14912501,Meesho Ak Kurtis,,367-Maroon-M,1,0,,
21/02/2026 0:27,14912286,Meesho Ak Kurtis,,367-Maroon-M,2,0,,
20/02/2026 23:54,14911549,FK AGM old,Haryana,367-Maroon-M,1,222.75,,
20/02/2026 22:49,14909893,FK AGM old,Maharashtra,367-Maroon-M,1,269.5,,
20/02/2026 22:41,14909716,FK AGM old,Chandigarh,367-Maroon-M,1,222.75,,
20/02/2026 22:28,14909297,FK AGM old,Bihar,367-Maroon-M,1,216.75,,
20/02/2026 22:18,14909045,FK AGM old,Bihar,367-Maroon-M,1,216.75,,
20/02/2026 22:16,14908983,FK AGM old,Maharashtra,367-Maroon-M,1,222.75,,
20/02/2026 22:09,14908766,FK AGM old,Madhya Pradesh,367-Maroon-M,1,222.75,,
20/02/2026 20:46,14906390,FK AGM old,Assam,367-Maroon-M,1,222.75,,
20/02/2026 19:51,14904504,FK AGM old,Uttar Pradesh,367-Maroon-M,1,222.75,,
20/02/2026 15:30,14896083,FK AGM old,Tripura,367-Maroon-M,1,222.75,,
20/02/2026 11:42,14889178,FK AGM old,Assam,367-Maroon-M,1,222.75,,
20/02/2026 7:16,14883674,FK AGM old,Mizoram,367-Maroon-M,1,232.75,,
21/02/2026 21:42,14946924,FK AGM old,Maharashtra,367-Maroon-L,1,185.75,,
21/02/2026 17:14,14937582,Meesho Ivan,,367-Maroon-L,1,0,,
21/02/2026 17:07,14937421,FK AGM old,Karnataka,367-Maroon-L,1,258,,
21/02/2026 9:20,14919790,Meesho Ivan,,367-Maroon-L,1,0,,
21/02/2026 7:29,14917419,Meesho Ak Kurtis,,367-Maroon-L,1,0,,
20/02/2026 22:52,14909978,FK AGM old,Odisha,367-Maroon-L,1,185.75,,
20/02/2026 22:12,14908798,FK AGM old,Uttarakhand,367-Maroon-L,1,180.75,,
20/02/2026 21:20,14907312,Meesho Ak Kurtis,,367-Maroon-L,1,0,,
20/02/2026 20:16,14905533,FK AGM old,Assam,367-Maroon-L,1,185.75,,
20/02/2026 17:23,14899495,Meesho Ak Kurtis,,367-Maroon-L,1,0,,
20/02/2026 15:24,14895862,FK AGM old,Assam,367-Maroon-L,1,230.75,,
20/02/2026 12:57,14891552,Meesho Ivan,,367-Maroon-L,1,0,,
20/02/2026 8:28,14884614,FK AGM old,Andhra Pradesh,367-Maroon-L,1,180.75,,
20/02/2026 0:01,14879341,Meesho Ransh,,367-Maroon-L,1,0,,
20/02/2026 12:21,14890245,Meesho Ivan,,366-White-XL,1,0,,
20/02/2026 14:04,14893375,Meesho Ivan,,366-White-S,1,0,,
20/02/2026 12:34,14890538,Meesho Ak Kurtis,,366-White-S,1,0,,
20/02/2026 22:49,14909884,Meesho Ak Kurtis,,366-Softpink-XL,1,0,,
20/02/2026 12:25,14890389,Meesho Ivan,,366-Black-XL,1,0,,
21/02/2026 21:09,14945696,Meesho AGM Fashion,,357-White-XL,1,0,,
21/02/2026 21:43,14946871,Meesho Ransh,,357-White-S,1,0,,
21/02/2026 20:46,14944948,Meesho AGM Fashion,,357-White-S,1,0,,
21/02/2026 14:24,14931143,Meesho Ak Kurtis,,357-White-S,1,0,,
20/02/2026 23:35,14911194,FK Ransh,Telangana,357-White-S,1,200.5,,
20/02/2026 22:30,14909330,Meesho AGM Fashion,,357-White-S,1,0,,
20/02/2026 9:46,14886134,Meesho Ak Kurtis,,357-White-S,1,0,,
21/02/2026 22:48,14949245,Meesho Ak Kurtis,,357-SkyBlue-S,1,0,,
21/02/2026 15:43,14934193,Meesho Ransh,,357-Skin-S,1,0,,
21/02/2026 3:55,14915396,Meesho Ransh,,357-Skin-S,1,0,,
20/02/2026 12:46,14891065,FK Ransh,Rajasthan,357-Skin-S,1,255.5,,
20/02/2026 12:28,14890441,Meesho AGM Fashion,,357-Skin-S,1,0,,
20/02/2026 0:34,14880011,Meesho AGM Fashion,,357-Skin-S,1,0,,
20/02/2026 0:04,14879432,Meesho AGM Fashion,,357-Skin-S,1,0,,
21/02/2026 23:34,14950797,Meesho Ak Kurtis,,357-Red-XL,1,0,,
21/02/2026 22:18,14948166,Meesho AGM Fashion,,357-Red-XL,1,0,,
21/02/2026 15:04,14932786,Meesho AGM Fashion,,357-Red-XL,1,0,,
20/02/2026 7:27,14883780,Meesho AGM Fashion,,357-Red-XL,1,0,,
21/02/2026 18:51,14940609,Meesho Ivan,,357-Red-S,1,0,,
21/02/2026 13:14,14928199,Meesho AGM Fashion,,357-Red-S,1,0,,
20/02/2026 23:10,14910456,Meesho AGM Fashion,,357-Red-S,1,0,,
20/02/2026 18:24,14901957,Meesho AGM Fashion,,357-Red-S,1,0,,
20/02/2026 14:44,14894486,Meesho AGM Fashion,,357-Red-S,1,0,,
20/02/2026 11:00,14888021,Meesho AGM Fashion,,357-Red-S,1,0,,
20/02/2026 7:08,14883609,Meesho Ransh,,357-Red-S,1,0,,
21/02/2026 22:10,14947895,Meesho AGM Fashion,,357-Pink-XL,1,0,,
21/02/2026 10:27,14921970,Meesho AGM Fashion,,357-Pink-XL,1,0,,
21/02/2026 18:42,14940316,Meesho AGM Fashion,,357-Pink-S,1,0,,
21/02/2026 22:18,14948164,Meesho AGM Fashion,,357-Mustard-XL,1,0,,
20/02/2026 21:34,14907703,Meesho Ak Kurtis,,357-Mustard-XL,1,0,,
20/02/2026 19:16,14903468,Meesho Ivan,,357-Mustard-XL,1,0,,
21/02/2026 0:17,14912097,FK Ransh,Bihar,357-Mustard-S,1,205,,
20/02/2026 19:46,14904394,Meesho AGM Fashion,,357-Mustard-S,1,0,,
21/02/2026 22:23,14948291,Meesho Ivan,,357-Maroon-XL,1,0,,
20/02/2026 2:15,14881036,Meesho AGM Fashion,,357-Maroon-XL,1,0,,
21/02/2026 16:58,14937144,Meesho Ak Kurtis,,357-Maroon-S,1,0,,
20/02/2026 9:33,14885797,Meesho AGM Fashion,,357-Maroon-S,1,0,,
21/02/2026 22:29,14948569,Meesho AGM Fashion,,357-Lavender-XL,1,0,,
21/02/2026 21:09,14945695,Meesho AGM Fashion,,357-Black-XL,1,0,,
20/02/2026 23:41,14911234,Meesho AGM Fashion,,357-Black-XL,1,0,,
20/02/2026 21:30,14907617,FK Ransh,Punjab,357-Black-S,"1""357-White-S",1,456,
21/02/2026 23:45,14951023,Meesho AGM Fashion,,357-Black-S,1,0,,
21/02/2026 18:59,14940884,Meesho Ak Kurtis,,357-Black-S,1,0,,
21/02/2026 13:15,14928355,Meesho Ak Kurtis,,357-Black-S,1,0,,
21/02/2026 12:08,14925756,Meesho AGM Fashion,,357-Black-S,1,0,,
20/02/2026 19:51,14904487,Meesho AGM Fashion,,357-Black-S,1,0,,
20/02/2026 19:51,14904486,Meesho AGM Fashion,,357-Black-S,1,0,,
20/02/2026 18:26,14902062,Meesho AGM Fashion,,357-Black-S,1,0,,
20/02/2026 14:02,14893318,Meesho AGM Fashion,,357-Black-S,1,0,,
20/02/2026 15:15,14895732,FK Ransh,Maharashtra,354-Pink-S,1,229.5,,
21/02/2026 16:45,14936767,Meesho Ak Kurtis,,353-Black-XL,1,0,,
21/02/2026 13:35,14929278,Meesho AGM Fashion,,353-Black-XL,1,0,,
21/02/2026 10:21,14921728,FK AGM old,Meghalaya,353-Black-XL,1,259,,
21/02/2026 0:19,14912113,Meesho AGM Fashion,,353-Black-XL,1,0,,
20/02/2026 17:00,14898973,Meesho AGM Fashion,,353-Black-XL,1,0,,
21/02/2026 22:41,14948974,Meesho AGM Fashion,,353-Black-S,1,0,,
21/02/2026 20:28,14944174,Meesho Ransh,,353-Black-S,1,0,,
21/02/2026 7:14,14917250,FK Ransh,Tripura,352-White-S,1,232.5,,
20/02/2026 16:37,14898382,Meesho Ransh,,352-White-S,1,0,,
20/02/2026 10:03,14886500,FK AGM old,Delhi,352-White-S,1,309.25,,
21/02/2026 23:16,14950245,FK AGM old,Odisha,352-Red-S,1,295,,
21/02/2026 21:59,14947503,FK AGM old,Maharashtra,352-Red-S,1,295,,
21/02/2026 19:07,14941169,FK AGM old,Assam,352-Red-S,1,295,,
21/02/2026 20:12,14943577,FK AGM old,Uttar Pradesh,352-Pink-XL,1,286,,
21/02/2026 19:40,14942300,Meesho Ivan,,352-Black-XL,1,0,,
21/02/2026 16:13,14935516,FK Ransh,Karnataka,352-Black-XL,1,234.5,,
21/02/2026 13:54,14929976,FK Ransh,Uttar Pradesh,352-Black-XL,1,266.5,,
20/02/2026 21:10,14907047,FK Ransh,Karnataka,352-Black-XL,1,266.5,,
20/02/2026 19:43,14904271,FK Ransh,Rajasthan,352-Black-XL,1,266.5,,
21/02/2026 22:28,14948548,Meesho Ak Kurtis,,352-Black-S,1,0,,
21/02/2026 21:09,14945694,Meesho Ransh,,352-Black-S,1,0,,
21/02/2026 19:42,14942336,Meesho Ransh,,352-Black-S,1,0,,
21/02/2026 17:17,14937731,FK Ransh,Karnataka,352-Black-S,1,250.5,,
21/02/2026 17:09,14937473,FK Ransh,Maharashtra,352-Black-S,1,250.5,,
21/02/2026 16:42,14936602,FK AGM old,Uttar Pradesh,352-Black-S,1,211.25,,
21/02/2026 14:52,14932484,FK AGM old,Uttar Pradesh,352-Black-S,1,258,,
21/02/2026 14:49,14932082,FK AGM old,Uttar Pradesh,352-Black-S,1,258,,
21/02/2026 14:31,14931405,FK AGM old,Bihar,352-Black-S,1,258,,
21/02/2026 13:41,14929445,Meesho AGM Fashion,,352-Black-S,1,0,,
21/02/2026 0:32,14912331,Meesho Ak Kurtis,,352-Black-S,1,0,,
21/02/2026 0:01,14911673,FK AGM old,West Bengal,352-Black-S,1,230.75,,
20/02/2026 23:32,14911039,FK Ransh,Tamil Nadu,352-Black-S,1,232.5,,
20/02/2026 22:32,14909360,Meesho Ransh,,352-Black-S,1,0,,
20/02/2026 22:04,14908726,FK AGM old,Odisha,352-Black-S,1,259.5,,
20/02/2026 17:33,14900047,FK Ransh,Bihar,352-Black-S,1,232.5,,
20/02/2026 17:16,14899419,FK AGM old,Maharashtra,352-Black-S,1,216.25,,
20/02/2026 16:30,14898197,FK Ransh,Karnataka,352-Black-S,1,225,,
